start_time,stim_start_time,stim_stop_time,stop_time,index,is_small_field_grating,grating_orientation,grating_x,grating_y,is_full_field_flash
4088.731715335284,4088.731715335284,4088.9819596647153,4089.2321553352845,292,True,45.0,798.722752847133,-146.24091761571106,False
4089.248814664715,4089.248814664715,4089.4990303352843,4089.7492696647155,293,True,315.0,-798.722752847133,146.240917615711,False
4089.7659503352843,4089.7659503352843,4090.0161396647154,4090.2663453352843,294,True,270.0,798.722752847133,-146.24091761571106,False
4091.8343453352845,4091.8343453352845,4092.084554664715,4092.3347653352844,298,True,90.0,159.74455056942668,-438.7227528471331,False
4092.351439664715,4092.351439664715,4092.6016353352843,4092.8518296647153,299,True,180.0,-798.722752847133,146.240917615711,False
4092.8685103352846,4092.8685103352846,4093.1187646647154,4093.3689703352843,300,True,0.0,-479.2336517082798,146.240917615711,False
4093.902745335284,4093.902745335284,4094.152939664715,4094.403160335284,302,True,45.0,479.2336517082799,-438.7227528471331,False
4094.419844664715,4094.419844664715,4094.670050335284,4094.9202346647153,303,True,270.0,-798.722752847133,438.7227528471331,False
4094.936915335284,4094.936915335284,4095.1871496647154,4095.4373553352843,304,True,180.0,159.74455056942668,438.7227528471331,False
4095.4539946647155,4095.4539946647155,4095.7042353352845,4095.9544496647154,305,True,0.0,479.2336517082799,-146.24091761571106,False
4095.971130335284,4095.971130335284,4096.221374664716,4096.471555335284,306,True,180.0,798.722752847133,-146.24091761571106,False
4096.488214664715,4096.488214664715,4096.738410335284,4096.988644664715,307,True,135.0,-798.722752847133,438.7227528471331,False
4097.005325335284,4097.005325335284,4097.255554664715,4097.505750335285,308,True,315.0,-159.74455056942656,438.7227528471331,False
4097.522429664716,4097.522429664716,4097.772610335284,4098.022864664716,309,True,45.0,159.74455056942668,-146.24091761571106,False
4098.039545335284,4098.039545335284,4098.289729664715,4098.5399553352845,310,True,0.0,-798.722752847133,-146.24091761571106,False
4098.556624664715,4098.556624664715,4098.8068753352845,4099.057044664715,311,True,180.0,-479.2336517082798,438.7227528471331,False
4099.0737253352845,4099.0737253352845,4099.323899664716,4099.574180335284,312,True,225.0,159.74455056942668,-438.7227528471331,False
4099.590844664715,4099.590844664715,4099.841030335284,4100.091234664716,313,True,315.0,-479.2336517082798,-146.24091761571106,False
4100.107915335284,4100.107915335284,4100.358139664715,4100.608320335285,314,True,45.0,-159.74455056942656,438.7227528471331,False
4101.142135335284,4101.142135335284,4101.392314664716,4101.642575335284,316,True,270.0,-479.2336517082798,-438.7227528471331,False
4101.659214664715,4101.659214664715,4101.909440335285,4102.159669664715,317,True,315.0,-798.722752847133,438.7227528471331,False
4102.176350335284,4102.176350335284,4102.426544664716,4102.676755335285,318,True,315.0,798.722752847133,-438.7227528471331,False
4103.727624664715,4103.727624664715,4103.977850335284,4104.228049664715,321,True,0.0,798.722752847133,-438.7227528471331,False
4104.244730335284,4104.244730335284,4104.494939664715,4104.745145335284,322,True,270.0,479.2336517082799,-146.24091761571106,False
4104.761859664715,4104.761859664715,4105.012030335284,4105.262239664716,323,True,270.0,798.722752847133,146.240917615711,False
4105.278920335284,4105.278920335284,4105.5291696647155,4105.779345335284,324,True,45.0,479.2336517082799,146.240917615711,False
4105.796044664716,4105.796044664716,4106.046260335284,4106.296474664716,325,True,315.0,-479.2336517082798,-438.7227528471331,False
4106.830229664715,4106.830229664715,4107.080435335284,4107.330629664715,327,True,90.0,798.722752847133,-146.24091761571106,False
4107.864464664715,4107.864464664715,4108.1146253352845,4108.364814664716,329,True,45.0,-798.722752847133,438.7227528471331,False
4108.381495335284,4108.381495335284,4108.631759664715,4108.881960335284,330,True,135.0,479.2336517082799,146.240917615711,False
4108.898649664715,4108.898649664715,4109.148815335285,4109.399059664715,331,True,45.0,-479.2336517082798,-438.7227528471331,False
4110.966999664715,4110.966999664715,4111.217205335284,4111.467439664716,335,True,90.0,798.722752847133,-438.7227528471331,False
4111.484120335284,4111.484120335284,4111.734284664715,4111.984540335284,336,True,135.0,159.74455056942668,-146.24091761571106,False
4112.0012296647155,4112.0012296647155,4112.251445335284,4112.501634664715,337,True,180.0,798.722752847133,-438.7227528471331,False
4112.518315335285,4112.518315335285,4112.768574664716,4113.018735335284,338,True,90.0,-798.722752847133,146.240917615711,False
4113.035409664715,4113.035409664715,4113.285610335284,4113.5358646647155,339,True,315.0,159.74455056942668,-438.7227528471331,False
4114.586735335284,4114.586735335284,4114.836914664716,4115.087140335284,342,True,90.0,-479.2336517082798,146.240917615711,False
4115.6209253352845,4115.6209253352845,4115.871139664715,4116.121330335284,344,True,45.0,-798.722752847133,146.240917615711,False
4116.138034664716,4116.138034664716,4116.388245335284,4116.638454664716,345,True,90.0,-159.74455056942656,438.7227528471331,False
4116.655135335284,4116.655135335284,4116.905344664716,4117.155525335284,346,True,315.0,479.2336517082799,-438.7227528471331,False
4118.206414664715,4118.206414664715,4118.456615335284,4118.7068746647155,349,True,90.0,-159.74455056942656,-438.7227528471331,False
4118.723555335284,4118.723555335284,4118.9736896647155,4119.223935335284,350,True,0.0,-798.722752847133,-438.7227528471331,False
4119.240624664715,4119.240624664715,4119.490850335284,4119.741029664716,351,True,315.0,-159.74455056942656,-438.7227528471331,False
4119.757710335284,4119.757710335284,4120.007924664716,4120.258135335284,352,True,90.0,-159.74455056942656,146.240917615711,False
4120.274814664715,4120.274814664715,4120.525055335284,4120.775264664716,353,True,180.0,-479.2336517082798,146.240917615711,False
4120.791945335284,4120.791945335284,4121.042139664715,4121.292320335285,354,True,315.0,159.74455056942668,146.240917615711,False
4121.309034664716,4121.309034664716,4121.559185335284,4121.809469664716,355,True,45.0,-159.74455056942656,-438.7227528471331,False
4122.343229664715,4122.343229664715,4122.593410335285,4122.8436496647155,357,True,315.0,798.722752847133,146.240917615711,False
4122.860330335284,4122.860330335284,4123.110529664716,4123.360730335284,358,True,225.0,-479.2336517082798,-146.24091761571106,False
4123.3774196647155,4123.3774196647155,4123.627635335284,4123.877839664715,359,True,225.0,-798.722752847133,-146.24091761571106,False
4123.894520335284,4123.894520335284,4124.144749664716,4124.394925335284,360,True,270.0,-159.74455056942656,-146.24091761571106,False
4124.4116196647155,4124.4116196647155,4124.661840335284,4124.912059664715,361,True,225.0,479.2336517082799,-438.7227528471331,False
4124.928740335285,4124.928740335285,4125.178949664715,4125.429170335284,362,True,315.0,159.74455056942668,438.7227528471331,False
4125.445809664715,4125.445809664715,4125.696035335284,4125.946274664715,363,True,225.0,-479.2336517082798,-438.7227528471331,False
4125.962955335284,4125.962955335284,4126.213129664715,4126.463340335285,364,True,90.0,479.2336517082799,-438.7227528471331,False
4126.480004664715,4126.480004664715,4126.730255335284,4126.980459664715,365,True,90.0,798.722752847133,146.240917615711,False
4127.514204664715,4127.514204664715,4127.764440335284,4128.014614664715,367,True,225.0,-798.722752847133,438.7227528471331,False
4128.548404664715,4128.548404664715,4128.7986303352845,4129.048859664716,369,True,0.0,-159.74455056942656,438.7227528471331,False
4129.582624664716,4129.582624664716,4129.8328353352845,4130.082999664715,371,True,0.0,-159.74455056942656,-146.24091761571106,False
4130.099680335285,4130.099680335285,4130.349929664715,4130.600155335284,372,True,0.0,798.722752847133,-146.24091761571106,False
4130.6168346647155,4130.6168346647155,4130.867040335284,4131.117259664716,373,True,0.0,-479.2336517082798,-146.24091761571106,False
4131.133940335284,4131.133940335284,4131.384169664715,4131.634345335284,374,True,180.0,479.2336517082799,146.240917615711,False
4131.651024664715,4131.651024664715,4131.901210335284,4132.151454664715,375,True,90.0,-798.722752847133,-438.7227528471331,False
4132.168135335284,4132.168135335284,4132.418314664716,4132.668570335284,376,True,225.0,-159.74455056942656,-438.7227528471331,False
4132.685214664715,4132.685214664715,4132.935445335284,4133.1856346647155,377,True,270.0,-798.722752847133,-146.24091761571106,False
4133.202315335284,4133.202315335284,4133.452544664715,4133.702745335284,378,True,0.0,479.2336517082799,438.7227528471331,False
4134.236510335284,4134.236510335284,4134.486729664715,4134.736935335284,380,True,180.0,-798.722752847133,-438.7227528471331,False
4134.753639664716,4134.753639664716,4135.003825335284,4135.2540396647155,381,True,180.0,-159.74455056942656,438.7227528471331,False
4135.270720335285,4135.270720335285,4135.520934664715,4135.771145335284,382,True,135.0,-159.74455056942656,438.7227528471331,False
4136.304915335284,4136.304915335284,4136.555124664716,4136.805375335284,384,True,45.0,159.74455056942668,-438.7227528471331,False
4136.822004664716,4136.822004664716,4137.072225335284,4137.322459664715,385,True,180.0,798.722752847133,146.240917615711,False
4137.339140335284,4137.339140335284,4137.589334664715,4137.839510335284,386,True,225.0,479.2336517082799,438.7227528471331,False
4138.373315335284,4138.373315335284,4138.623509664715,4138.873720335284,388,True,225.0,798.722752847133,-146.24091761571106,False
4139.407490335284,4139.407490335284,4139.657729664716,4139.907895335284,390,True,90.0,479.2336517082799,-146.24091761571106,False
4139.9246196647155,4139.9246196647155,4140.174835335284,4140.425404664716,391,True,270.0,479.2336517082799,-438.7227528471331,False
4140.442085335284,4140.442085335284,4140.6918996647155,4140.942145335284,392,True,0.0,798.722752847133,438.7227528471331,False
4141.475935335284,4141.475935335284,4141.726119664715,4141.976315335284,394,True,315.0,798.722752847133,-146.24091761571106,False
4141.993009664715,4141.993009664715,4142.243240335284,4142.493424664715,395,True,315.0,479.2336517082799,146.240917615711,False
4143.027014664715,4143.027014664715,4143.277475335284,4143.527659664715,397,True,90.0,798.722752847133,438.7227528471331,False
4143.544340335284,4143.544340335284,4143.794519664715,4144.044715335284,398,True,180.0,-159.74455056942656,-146.24091761571106,False
4145.095559664715,4145.095559664715,4145.3458303352845,4145.596054664716,401,True,0.0,-798.722752847133,438.7227528471331,False
4145.612735335284,4145.612735335284,4145.862914664715,4146.113160335284,402,True,270.0,-159.74455056942656,438.7227528471331,False
4146.646900335284,4146.646900335284,4146.897089664715,4147.147340335284,404,True,90.0,479.2336517082799,438.7227528471331,False
4147.164049664715,4147.164049664715,4147.414220335284,4147.664454664716,405,True,0.0,159.74455056942668,-438.7227528471331,False
4147.681135335284,4147.681135335284,4147.931354664715,4148.181540335285,406,True,45.0,-798.722752847133,-438.7227528471331,False
4148.198209664715,4148.198209664715,4148.448450335284,4148.698659664716,407,True,180.0,-479.2336517082798,-438.7227528471331,False
4148.715340335284,4148.715340335284,4148.965499664716,4149.215735335284,408,True,0.0,-479.2336517082798,438.7227528471331,False
4149.232424664715,4149.232424664715,4149.482635335285,4149.732854664715,409,True,135.0,-159.74455056942656,146.240917615711,False
4149.749535335284,4149.749535335284,4149.9997546647155,4150.2499553352845,410,True,90.0,-798.722752847133,-146.24091761571106,False
4150.266619664715,4150.266619664715,4150.516810335284,4150.767054664715,411,True,135.0,798.722752847133,-438.7227528471331,False
4151.300824664716,4151.300824664716,4151.5510453352845,4151.801229664716,413,True,0.0,-159.74455056942656,-438.7227528471331,False
4151.817910335284,4151.817910335284,4152.068114664716,4152.3183603352845,414,True,180.0,-159.74455056942656,146.240917615711,False
4152.335014664715,4152.335014664715,4152.585200335284,4152.8354396647155,415,True,0.0,798.722752847133,146.240917615711,False
4152.852120335284,4152.852120335284,4153.102319664716,4153.352525335285,416,True,0.0,159.74455056942668,146.240917615711,False
4153.369214664715,4153.369214664715,4153.619395335284,4153.869614664715,417,True,315.0,-479.2336517082798,438.7227528471331,False
4154.403429664715,4154.403429664715,4154.6536503352845,4154.903814664715,419,True,225.0,159.74455056942668,-146.24091761571106,False
4154.920495335284,4154.920495335284,4155.170744664715,4155.420905335284,420,True,180.0,-159.74455056942656,-438.7227528471331,False
4155.437609664716,4155.437609664716,4155.687820335284,4155.938044664716,421,True,135.0,-479.2336517082798,-438.7227528471331,False
4155.954725335284,4155.954725335284,4156.204924664716,4156.455140335284,422,True,180.0,479.2336517082799,438.7227528471331,False
4156.471784664715,4156.471784664715,4156.722025335284,4156.972229664716,423,True,45.0,-479.2336517082798,146.240917615711,False
4156.988910335284,4156.988910335284,4157.239154664716,4157.489340335284,424,True,225.0,-798.722752847133,146.240917615711,False
4157.506004664716,4157.506004664716,4157.756250335284,4158.006464664715,425,True,225.0,479.2336517082799,146.240917615711,False
4158.023145335284,4158.023145335284,4158.273319664715,4158.523530335284,426,True,225.0,-159.74455056942656,438.7227528471331,False
4158.540249664716,4158.540249664716,4158.7904603352845,4159.040629664715,427,True,225.0,159.74455056942668,146.240917615711,False
4159.0573103352845,4159.0573103352845,4159.3075396647155,4159.5577053352845,428,True,135.0,479.2336517082799,-146.24091761571106,False
4159.574439664715,4159.574439664715,4159.8246253352845,4160.074864664715,429,True,225.0,798.722752847133,-438.7227528471331,False
4160.0915453352845,4160.0915453352845,4160.341719664715,4160.591915335284,430,True,45.0,-479.2336517082798,-146.24091761571106,False
4160.608649664715,4160.608649664715,4160.858850335284,4161.109064664715,431,True,135.0,798.722752847133,-146.24091761571106,False
4161.125745335284,4161.125745335284,4161.375914664715,4161.626135335284,432,True,315.0,-159.74455056942656,146.240917615711,False
4161.642854664716,4161.642854664716,4161.893020335284,4162.143284664716,433,True,135.0,-798.722752847133,146.240917615711,False
4162.159965335284,4162.159965335284,4162.410114664715,4162.660320335284,434,True,90.0,-159.74455056942656,-146.24091761571106,False
4162.677019664716,4162.677019664716,4162.927235335284,4163.177414664715,435,True,45.0,479.2336517082799,-146.24091761571106,False
4163.194095335284,4163.194095335284,4163.444324664715,4163.694570335284,436,True,135.0,479.2336517082799,-438.7227528471331,False
4163.711514664716,4163.711514664716,4163.961450335284,4164.211374664716,437,True,225.0,798.722752847133,438.7227528471331,False
4164.228055335284,4164.228055335284,4164.478629664715,4164.728760335284,438,True,135.0,798.722752847133,438.7227528471331,False
4164.745419664716,4164.745419664716,4164.995625335285,4165.245804664715,439,True,0.0,-159.74455056942656,146.240917615711,False
4165.2624853352845,4165.2624853352845,4165.512719664715,4165.762940335284,440,True,135.0,-798.722752847133,-146.24091761571106,False
4165.779614664715,4165.779614664715,4166.029825335284,4166.280054664716,441,True,135.0,479.2336517082799,438.7227528471331,False
4166.296735335284,4166.296735335284,4166.546939664716,4166.797135335284,442,True,135.0,-479.2336517082798,-146.24091761571106,False
4167.330920335285,4167.330920335285,4167.581164664715,4167.831350335285,444,True,45.0,479.2336517082799,438.7227528471331,False
4168.365115335285,4168.365115335285,4168.615319664716,4168.8655603352845,446,True,180.0,-798.722752847133,438.7227528471331,False
4168.882234664716,4168.882234664716,4169.132460335284,4169.382644664715,447,True,270.0,-798.722752847133,-438.7227528471331,False
4169.399325335284,4169.399325335284,4169.649549664716,4169.899770335284,448,True,135.0,159.74455056942668,146.240917615711,False
4169.916434664716,4169.916434664716,4170.166630335284,4170.416839664716,449,True,0.0,479.2336517082799,-438.7227528471331,False
4170.950634664715,4170.950634664715,4171.200845335285,4171.451064664715,451,True,180.0,-479.2336517082798,-146.24091761571106,False
4171.467745335284,4171.467745335284,4171.717924664716,4171.968145335284,452,True,315.0,479.2336517082799,438.7227528471331,False
4171.984804664716,4171.984804664716,4172.235020335284,4172.4852446647155,453,True,90.0,159.74455056942668,-146.24091761571106,False
4172.501925335284,4172.501925335284,4172.752174664715,4173.002345335284,454,True,180.0,159.74455056942668,-438.7227528471331,False
4173.019044664716,4173.019044664716,4173.269210335285,4173.519434664716,455,True,315.0,159.74455056942668,-146.24091761571106,False
4173.536115335284,4173.536115335284,4173.786289664715,4174.036505335284,456,True,270.0,-159.74455056942656,146.240917615711,False
4174.053224664715,4174.053224664715,4174.303415335285,4174.553634664715,457,True,270.0,-159.74455056942656,-438.7227528471331,False
4174.570315335284,4174.570315335284,4174.820549664715,4175.070755335284,458,True,225.0,-479.2336517082798,438.7227528471331,False
4175.087439664715,4175.087439664715,4175.337640335284,4175.587859664715,459,True,270.0,479.2336517082799,438.7227528471331,False
4175.604540335285,4175.604540335285,4175.854694664716,4176.104945335284,460,True,180.0,798.722752847133,438.7227528471331,False
4176.121619664716,4176.121619664716,4176.3718603352845,4176.622024664715,461,True,90.0,479.2336517082799,146.240917615711,False
4176.638705335284,4176.638705335284,4176.888919664715,4177.139155335284,462,True,45.0,798.722752847133,-438.7227528471331,False
4177.672900335284,4177.672900335284,4177.923169664715,4178.173350335284,464,True,135.0,159.74455056942668,-438.7227528471331,False
4178.190034664715,4178.190034664715,4178.4402653352845,4178.690434664715,465,True,135.0,-479.2336517082798,438.7227528471331,False
4178.7071153352845,4178.7071153352845,4178.957349664715,4179.207570335284,466,True,270.0,479.2336517082799,146.240917615711,False
4179.2241946647155,4179.2241946647155,4179.474420335285,4179.724629664715,467,True,90.0,-479.2336517082798,438.7227528471331,False
4180.775540335284,4180.775540335284,4181.0257496647155,4181.275945335284,470,True,45.0,798.722752847133,146.240917615711,False
4181.2926346647155,4181.2926346647155,4181.5428353352845,4181.793034664715,471,True,270.0,-798.722752847133,146.240917615711,False
4181.809715335284,4181.809715335284,4182.059924664715,4182.310170335284,472,True,0.0,-798.722752847133,146.240917615711,False
4183.361019664716,4183.361019664716,4183.6112053352845,4183.861419664715,475,True,180.0,479.2336517082799,-438.7227528471331,False
4183.878100335284,4183.878100335284,4184.128344664715,4184.378535335284,476,True,270.0,159.74455056942668,146.240917615711,False
4184.3952046647155,4184.3952046647155,4184.645420335284,4184.895654664715,477,True,45.0,-479.2336517082798,438.7227528471331,False
4184.912335335284,4184.912335335284,4185.162524664715,4185.412745335284,478,True,135.0,-479.2336517082798,146.240917615711,False
4185.429439664716,4185.429439664716,4185.679610335284,4185.929849664715,479,True,135.0,-798.722752847133,-438.7227528471331,False
4185.9465303352845,4185.9465303352845,4186.196719664716,4186.446970335284,480,True,225.0,-798.722752847133,-438.7227528471331,False
4186.463624664715,4186.463624664715,4186.713865335284,4186.964094664715,481,True,270.0,-479.2336517082798,146.240917615711,False
4186.980775335284,4186.980775335284,4187.230904664715,4187.481130335284,482,True,180.0,159.74455056942668,-146.24091761571106,False
4188.014925335284,4188.014925335284,4188.265144664716,4188.515345335284,484,True,0.0,479.2336517082799,146.240917615711,False
4188.531894664716,4188.531894664716,4188.782300335284,4189.032429664715,485,True,270.0,798.722752847133,438.7227528471331,False
4189.5662496647155,4189.5662496647155,4189.816435335284,4190.0666096647155,487,True,315.0,479.2336517082799,-146.24091761571106,False
4190.083290335284,4190.083290335284,4190.333484664716,4190.5837353352845,488,True,45.0,798.722752847133,438.7227528471331,False
4190.600394664715,4190.600394664715,4190.850625335284,4191.1008496647155,489,True,270.0,-479.2336517082798,-146.24091761571106,False
4191.117530335284,4191.117530335284,4191.367749664715,4191.617965335284,490,True,135.0,159.74455056942668,438.7227528471331,False
4192.668854664716,4192.668854664716,4192.919030335284,4193.169259664715,493,True,180.0,479.2336517082799,-146.24091761571106,False
4194.737244664715,4194.737244664715,4194.987420335285,4195.237649664716,497,True,270.0,159.74455056942668,438.7227528471331,False
4195.771399664715,4195.771399664715,4196.021640335284,4196.271849664716,499,True,135.0,798.722752847133,146.240917615711,False
4196.288530335284,4196.288530335284,4196.538694664716,4196.788940335284,500,True,90.0,-159.74455056942656,-146.24091761571106,False
4196.805639664715,4196.805639664715,4197.055835335284,4197.306059664716,501,True,90.0,479.2336517082799,146.240917615711,False
4197.322740335284,4197.322740335284,4197.572944664716,4197.823130335284,502,True,45.0,798.722752847133,-438.7227528471331,False
4197.839824664716,4197.839824664716,4198.090050335284,4198.340249664716,503,True,315.0,159.74455056942668,438.7227528471331,False
4198.356930335284,4198.356930335284,4198.607119664715,4198.857380335284,504,True,315.0,-479.2336517082798,-438.7227528471331,False
4198.874039664715,4198.874039664715,4199.124270335285,4199.374414664715,505,True,45.0,-798.722752847133,438.7227528471331,False
4199.391095335284,4199.391095335284,4199.641354664715,4199.8915553352845,506,True,315.0,479.2336517082799,438.7227528471331,False
4200.9424396647155,4200.9424396647155,4201.192665335284,4201.442859664715,509,True,315.0,479.2336517082799,-146.24091761571106,False
4201.459540335284,4201.459540335284,4201.709734664715,4201.959980335284,510,True,135.0,-479.2336517082798,-146.24091761571106,False
4201.976584664715,4201.976584664715,4202.226850335284,4202.477049664715,511,True,0.0,-798.722752847133,146.240917615711,False
4202.493730335284,4202.493730335284,4202.743904664715,4202.994140335284,512,True,315.0,798.722752847133,-438.7227528471331,False
4203.010819664715,4203.010819664715,4203.261050335284,4203.511269664716,513,True,315.0,-798.722752847133,-146.24091761571106,False
4203.527950335284,4203.527950335284,4203.778149664716,4204.028335335284,514,True,90.0,-479.2336517082798,-146.24091761571106,False
4204.045029664715,4204.045029664715,4204.295255335284,4204.545454664715,515,True,135.0,-798.722752847133,146.240917615711,False
4204.562135335284,4204.562135335284,4204.812324664716,4205.062560335285,516,True,225.0,159.74455056942668,-146.24091761571106,False
4206.113429664715,4206.113429664715,4206.363640335285,4206.613839664716,519,True,90.0,798.722752847133,-146.24091761571106,False
4207.147604664716,4207.147604664716,4207.397800335284,4207.648064664715,521,True,45.0,-159.74455056942656,-438.7227528471331,False
4207.664745335284,4207.664745335284,4207.914919664716,4208.165130335285,522,True,180.0,479.2336517082799,146.240917615711,False
4208.1818196647155,4208.1818196647155,4208.432015335285,4208.682234664715,523,True,180.0,-479.2336517082798,438.7227528471331,False
4208.698915335284,4208.698915335284,4208.949109664715,4209.199360335284,524,True,45.0,-159.74455056942656,146.240917615711,False
4209.7331453352845,4209.7331453352845,4209.983334664716,4210.233550335284,526,True,0.0,-159.74455056942656,146.240917615711,False
4210.250239664716,4210.250239664716,4210.500400335284,4210.750629664715,527,True,315.0,-798.722752847133,146.240917615711,False
4211.284409664715,4211.284409664715,4211.534635335284,4211.784869664715,529,True,315.0,-798.722752847133,438.7227528471331,False
4211.801550335284,4211.801550335284,4212.051699664716,4212.301930335284,530,True,135.0,798.722752847133,-146.24091761571106,False
4212.318629664715,4212.318629664715,4212.568820335285,4212.819054664716,531,True,225.0,798.722752847133,-146.24091761571106,False
4212.835735335284,4212.835735335284,4213.085929664715,4213.336165335284,532,True,45.0,-798.722752847133,146.240917615711,False
4213.352784664716,4213.352784664716,4213.603025335284,4213.853219664716,533,True,0.0,159.74455056942668,438.7227528471331,False
4213.869900335284,4213.869900335284,4214.1201096647155,4214.370330335284,534,True,180.0,-798.722752847133,-438.7227528471331,False
4214.387024664716,4214.387024664716,4214.637215335284,4214.887419664716,535,True,225.0,159.74455056942668,-438.7227528471331,False
4214.904100335284,4214.904100335284,4215.154354664715,4215.404520335284,536,True,180.0,-159.74455056942656,438.7227528471331,False
4215.938325335284,4215.938325335284,4216.188489664715,4216.438750335285,538,True,45.0,-159.74455056942656,-146.24091761571106,False
4216.455409664715,4216.455409664715,4216.705635335285,4216.955854664715,539,True,45.0,479.2336517082799,-146.24091761571106,False
4216.972535335284,4216.972535335284,4217.222729664715,4217.472910335285,540,True,90.0,-798.722752847133,-438.7227528471331,False
4217.489504664715,4217.489504664715,4217.7398053352845,4217.990044664715,541,True,45.0,798.722752847133,438.7227528471331,False
4218.0067253352845,4218.0067253352845,4218.2569196647155,4218.507135335284,542,True,180.0,159.74455056942668,-438.7227528471331,False
4219.558014664715,4219.558014664715,4219.808260335284,4220.058464664715,545,True,90.0,479.2336517082799,-146.24091761571106,False
4220.592249664715,4220.592249664715,4220.842425335284,4221.092669664715,547,True,90.0,798.722752847133,-438.7227528471331,False
4221.109350335284,4221.109350335284,4221.359519664716,4221.609695335284,548,True,90.0,-798.722752847133,146.240917615711,False
4221.626399664716,4221.626399664716,4221.8766503352845,4222.126849664715,549,True,45.0,479.2336517082799,-438.7227528471331,False
4222.660599664716,4222.660599664716,4222.9108503352845,4223.161034664716,551,True,270.0,-479.2336517082798,-146.24091761571106,False
4223.177715335284,4223.177715335284,4223.427919664715,4223.678135335284,552,True,270.0,-159.74455056942656,438.7227528471331,False
4224.211950335284,4224.211950335284,4224.462099664715,4224.712300335284,554,True,225.0,479.2336517082799,438.7227528471331,False
4224.729039664716,4224.729039664716,4224.979205335284,4225.2294146647155,555,True,135.0,-798.722752847133,-146.24091761571106,False
4225.7632196647155,4225.7632196647155,4226.013445335284,4226.263629664715,557,True,135.0,479.2336517082799,438.7227528471331,False
4226.7974596647155,4226.7974596647155,4227.047635335284,4227.297834664715,559,True,90.0,-479.2336517082798,146.240917615711,False
4227.314515335284,4227.314515335284,4227.564734664716,4227.814935335284,560,True,135.0,-479.2336517082798,438.7227528471331,False
4227.8316246647155,4227.8316246647155,4228.081810335284,4228.332059664715,561,True,135.0,-159.74455056942656,146.240917615711,False
4228.348740335284,4228.348740335284,4228.598909664715,4228.849160335284,562,True,315.0,-479.2336517082798,438.7227528471331,False
4228.865814664716,4228.865814664716,4229.116070335284,4229.366269664715,563,True,225.0,159.74455056942668,146.240917615711,False
4229.900059664716,4229.900059664716,4230.1502303352845,4230.400449664716,565,True,225.0,-798.722752847133,438.7227528471331,False
4230.417130335284,4230.417130335284,4230.667369664716,4230.917575335284,566,True,180.0,-479.2336517082798,146.240917615711,False
4230.934214664715,4230.934214664715,4231.184440335284,4231.434649664716,567,True,315.0,-479.2336517082798,146.240917615711,False
4232.485515335285,4232.485515335285,4232.735734664715,4232.985940335284,570,True,135.0,159.74455056942668,438.7227528471331,False
4233.002614664716,4233.002614664716,4233.252825335284,4233.503039664715,571,True,315.0,159.74455056942668,146.240917615711,False
4233.519720335284,4233.519720335284,4233.769954664715,4234.020160335284,572,True,90.0,159.74455056942668,438.7227528471331,False
4234.036864664716,4234.036864664716,4234.287055335284,4234.537239664715,573,True,270.0,798.722752847133,146.240917615711,False
4234.553920335285,4234.553920335285,4234.804184664716,4235.054335335284,574,True,180.0,479.2336517082799,-146.24091761571106,False
4235.071034664716,4235.071034664716,4235.321250335284,4235.571464664716,575,True,0.0,798.722752847133,146.240917615711,False
4235.588145335284,4235.588145335284,4235.838339664716,4236.088515335284,576,True,180.0,-159.74455056942656,146.240917615711,False
4236.105214664715,4236.105214664715,4236.355425335284,4236.605694664715,577,True,0.0,479.2336517082799,438.7227528471331,False
4236.622375335284,4236.622375335284,4236.8725246647155,4237.122755335285,578,True,135.0,-159.74455056942656,-146.24091761571106,False
4237.139429664716,4237.139429664716,4237.389655335284,4237.6398746647155,579,True,0.0,-798.722752847133,-438.7227528471331,False
4237.656555335284,4237.656555335284,4237.906709664716,4238.156950335284,580,True,45.0,-479.2336517082798,438.7227528471331,False
4238.173629664715,4238.173629664715,4238.423845335285,4238.674069664715,581,True,0.0,798.722752847133,-438.7227528471331,False
4238.690750335284,4238.690750335284,4238.9409646647155,4239.191160335285,582,True,135.0,-159.74455056942656,-438.7227528471331,False
4239.207789664715,4239.207789664715,4239.458055335284,4239.708224664715,583,True,0.0,-798.722752847133,-146.24091761571106,False
4239.724905335284,4239.724905335284,4239.975144664715,4240.225335335284,584,True,45.0,159.74455056942668,-146.24091761571106,False
4240.242054664715,4240.242054664715,4240.492255335284,4240.742469664715,585,True,90.0,-479.2336517082798,438.7227528471331,False
4240.759150335284,4240.759150335284,4241.009329664716,4241.259530335285,586,True,180.0,-798.722752847133,146.240917615711,False
4241.793345335284,4241.793345335284,4242.043544664715,4242.293760335284,588,True,270.0,-798.722752847133,-146.24091761571106,False
4243.344629664715,4243.344629664715,4243.594815335285,4243.845039664715,591,True,45.0,-479.2336517082798,-438.7227528471331,False
4243.861720335284,4243.861720335284,4244.111964664716,4244.362155335284,592,True,90.0,159.74455056942668,-146.24091761571106,False
4244.379224664715,4244.379224664715,4244.6290253352845,4244.879234664715,593,True,0.0,798.722752847133,438.7227528471331,False
4244.895915335284,4244.895915335284,4245.1461046647155,4245.396355335284,594,True,225.0,-798.722752847133,146.240917615711,False
4245.413049664715,4245.413049664715,4245.663230335284,4245.913424664715,595,True,315.0,-798.722752847133,-438.7227528471331,False
4246.447199664715,4246.447199664715,4246.697420335285,4246.947679664715,597,True,180.0,-479.2336517082798,-438.7227528471331,False
